FIPS,selection_ratio,ci,urban_code,incidents,frequency,black,white,bwratio,year,cat,slci,selection_ratio_log10
16083,1.592893684315845,1.488942590181709,5,248,"60,633",3800.5,663168.0,0.006,2012,Low confidence,1.593 ± 1.489,0.20218679032982545
16085,3.19724579566157,2.174901958660478,6,80,"8,120",70.0,32410.0,0.002,2012,S>1,3.197 ± 2.175,0.5047760249473691
16087,3.559467092076039,3.701218690207337,6,40,"8,085",58.0,16113.0,0.004,2012,Low confidence,3.559 ± 3.701,0.5513849821597032
17201,8.366954690300075,1.4047988482493836,3,497,"232,241",649497.0,4692046.0,0.138,2012,S>5,8.367 ± 1.405,0.9225674171504147
19003,3.0098267533623777,3.183018164950645,6,25,"3,305",12.0,6598.0,0.002,2012,Low confidence,3.01 ± 3.183,0.4785414981771963
19005,26.3887115049379,34.79059902138092,6,2,"11,744",667.5,58052.5,0.011,2012,Low confidence,26.389 ± 34.791,1.4214181852197916
19007,8.351834936849603,7.690294852255728,6,28,"10,586",153.0,31606.5,0.005,2012,Low confidence,8.352 ± 7.69,0.921781902477659
19009,35.89259904326721,49.22727256989019,6,1,"5,011",54.0,14980.5,0.004,2012,Low confidence,35.893 ± 49.227,1.5550049074633832
19011,11.870979203191906,11.21632939811284,3,32,"21,339",400.0,106297.5,0.004,2012,Low confidence,11.871 ± 11.216,1.074486544144404
19013,7.995403198941285,0.8768557701529058,4,762,"108,033",107424.0,1188972.0,0.09,2012,S>5,7.995 ± 0.877,0.9028403696032056
19015,9.668702485735771,6.384346965130542,5,53,"21,845",700.0,86682.0,0.008,2012,S>2,9.669 ± 6.384,0.9853681968240794
19017,25.727850010862195,8.621817352312684,4,46,"20,525",1330.0,142345.0,0.009,2012,S>5,25.728 ± 8.622,1.4104034952102737
19019,18.282501744338084,17.797412481629628,6,18,"16,902",258.0,67350.0,0.004,2012,Low confidence,18.283 ± 17.797,1.2620356235324326
19021,7.922082212397895,2.2510199995618554,5,95,"15,419",2445.0,90069.0,0.027,2012,S>5,7.922 ± 2.251,0.898839345036904
19023,25.01041206431006,23.11068860974406,6,13,"12,366",256.5,111037.5,0.002,2012,S>1,25.01 ± 23.111,1.3981208470996276
19025,16.036085131778293,21.137767073155967,6,2,"8,444",1014.0,49650.0,0.02,2012,Low confidence,16.036 ± 21.138,1.2050983531511585
19027,8.10380585697625,4.93847719440789,6,65,"16,961",326.0,67520.0,0.005,2012,S>2,8.104 ± 4.938,0.9086890280760792
19029,17.65080494843198,10.864607113513566,6,23,"11,369",207.0,68010.0,0.003,2012,S>5,17.651 ± 10.865,1.2467645157686496
19031,15.137539734842177,11.817439320403492,6,27,"15,170",540.0,120820.0,0.004,2012,S>2,15.138 ± 11.817,1.1800552961412027
19033,9.36031109712984,4.3420294468988345,5,100,"36,606",1997.5,181032.5,0.011,2012,S>5,9.36 ± 4.342,0.971290283088703
19035,13.849213181880824,16.06134429602643,6,8,"10,088",315.0,50125.0,0.006,2012,Low confidence,13.849 ± 16.061,1.1414251004420504
19037,18.006331072492898,20.88314458008508,6,8,"10,243",103.5,30627.0,0.003,2012,Low confidence,18.006 ± 20.883,1.2554252310153684
19039,28.405640748872862,37.4399317099334,6,2,"7,542",159.0,22468.5,0.007,2012,Low confidence,28.406 ± 37.44,1.4534045901477335
19041,7.431619939640336,,5,90,"13,723",274.0,54620.0,0.005,2012,Low confidence,7.432 ± nan,0.8710834913061534
19043,8.42931094944696,8.973835199968729,6,25,"15,005",350.0,104688.5,0.003,2012,Low confidence,8.429 ± 8.974,0.9257920748520646
19045,10.999417661160477,2.778419514026621,5,156,"40,135",5540.0,195137.5,0.028,2012,S>5,10.999 ± 2.778,1.041369693045565
19047,6.978926691536909,8.009472051205314,6,9,"13,749",1500.0,80994.0,0.019,2012,Low confidence,6.979 ± 8.009,0.8437886364075559
19049,3.4075776629335124,2.511455363291328,3,100,"54,746",7411.5,485302.5,0.015,2012,Low confidence,3.408 ± 2.511,0.5324457627309552
19051,39.90121566815392,52.58817249257553,5,2,"6,886",22.0,13751.0,0.002,2012,Low confidence,39.901 ± 52.588,1.6009861275145265
19055,14.430331334374086,15.874492740614832,6,15,"14,566",154.0,58110.0,0.003,2012,Low confidence,14.43 ± 15.874,1.1592763030296214
19057,7.473303288397284,1.7400439952500897,5,184,"33,054",7782.5,157490.0,0.049,2012,S>5,7.473 ± 1.74,0.8735126075478337
19059,18.375630775424817,6.962193649136706,5,31,"14,495",150.0,86820.0,0.002,2012,S>5,18.376 ± 6.962,1.264242255924096
19061,8.592092422836659,1.250302558000231,4,429,"77,897",16456.5,684621.0,0.024,2012,S>5,8.592 ± 1.25,0.934098939970015
19063,7.701723530505866,8.611425780348306,6,12,"8,174",204.0,24319.5,0.008,2012,Low confidence,7.702 ± 8.611,0.8865879246566476
19065,17.05717938429755,14.42976870700514,6,18,"17,423",1236.0,103302.0,0.012,2012,S>2,17.057 ± 14.43,1.2319072168014817
19067,11.765447640480582,10.699025758584952,6,18,"13,282",480.0,39366.0,0.012,2012,S>1,11.765 ± 10.699,1.070608455446781
19069,45.947030153111406,63.0293291603988,6,1,"8,712",144.0,25993.5,0.006,2012,Low confidence,45.947 ± 63.029,1.6622574454327177
19073,25.915191298696268,32.15151517784684,6,4,"7,664",107.5,38215.0,0.003,2012,Low confidence,25.915 ± 32.152,1.4135544190278189
19075,77.55233561886728,,4,10,"10,363",125.0,51692.5,0.002,2012,Low confidence,77.552 ± nan,1.8895948818544768
19079,12.886732068557473,12.475319886944948,6,19,"12,541",322.5,62382.5,0.005,2012,Low confidence,12.887 ± 12.475,1.1101427990811135
19081,33.788900724874,28.74156024905782,6,9,"9,338",180.0,37174.0,0.005,2012,S>5,33.789 ± 28.742,1.5287740628347615
19083,4.4815920056838605,3.858627158047631,6,42,"14,651",854.0,57752.0,0.015,2012,Low confidence,4.482 ± 3.859,0.651432316780617
19085,18.004422948471312,20.29642159767377,3,11,"12,106",125.0,60405.0,0.002,2012,Low confidence,18.004 ± 20.296,1.2553792065564717
19087,5.860291347127475,4.457062721331305,6,34,"16,277",2409.0,95253.0,0.025,2012,S>1,5.86 ± 4.457,0.767919207708273
19089,6.545604702423369,7.007570056115522,6,22,"7,778",42.0,15514.0,0.003,2012,Low confidence,6.546 ± 7.008,0.8159497741556104
19091,25.291775209517784,26.65200350158096,6,7,"8,067",83.0,16051.0,0.005,2012,Low confidence,25.292 ± 26.652,1.4029793131973307
19093,25.772845165424183,32.84005247647117,6,3,"5,822",58.0,23232.0,0.002,2012,Low confidence,25.773 ± 32.84,1.4111623646680085
19095,20.727128668487392,16.264526577571626,6,19,"13,460",228.0,53612.0,0.004,2012,S>2,20.727 ± 16.265,1.3165391433962528
19097,13.720097079296847,10.73625439439592,6,31,"16,437",438.0,98187.0,0.004,2012,S>2,13.72 ± 10.736,1.1373571843192583
19099,3.1216708079013133,2.2336973693218027,5,102,"30,521",4176.0,270517.5,0.015,2012,Low confidence,3.122 ± 2.234,0.494387103130674
19101,4.530151011552091,3.951803227779296,5,36,"13,393",685.5,39493.5,0.017,2012,Low confidence,4.53 ± 3.952,0.6561126793617633
19103,4.156127570886786,0.5490198386389677,4,800,"108,257",38622.5,719176.5,0.054,2012,S>2,4.156 ± 0.549,0.6186888696074404
19105,12.291347626521748,15.676652163935069,3,3,"17,320",1299.0,50662.5,0.026,2012,Low confidence,12.291 ± 15.677,1.0895995016559
19109,22.582804471728867,26.536066982401124,6,7,"12,921",93.0,25749.0,0.004,2012,Low confidence,22.583 ± 26.536,1.3537778743013527
19111,5.802421139063523,3.260408415999384,5,61,"29,731",5841.0,172545.0,0.034,2012,S>2,5.802 ± 3.26,0.7636092466544891
19113,7.49678822208317,0.7213146732964821,3,1038,"172,678",93072.0,2324427.0,0.04,2012,S>5,7.497 ± 0.721,0.8748752425681681
19115,16.11123258322292,11.353806101125754,6,19,"9,201",232.5,27372.0,0.008,2012,S>2,16.111 ± 11.354,1.2071287672109665
19117,6.908272305723046,7.437948947989533,6,20,"7,349",57.0,21991.5,0.003,2012,Low confidence,6.908 ± 7.438,0.83936944796637
19119,12.105527386748845,13.3746059584607,6,14,"9,368",57.0,28048.5,0.002,2012,Low confidence,12.106 ± 13.375,1.0829837145679706
19121,12.802183240988182,14.153435476145422,3,14,"12,670",129.0,37882.5,0.003,2012,Low confidence,12.802 ± 14.153,1.1072840390744643
19123,11.134499365801622,2.6244532492132,5,87,"18,269",824.0,72254.0,0.011,2012,S>5,11.134 ± 2.624,1.0466706948718387
19125,9.21271664091743,9.977625952919682,6,19,"27,156",912.5,134867.5,0.007,2012,Low confidence,9.213 ± 9.978,0.9643877136050998
19127,6.912575117361471,3.21171835324773,5,97,"32,276",3080.0,158300.0,0.019,2012,S>2,6.913 ± 3.212,0.839639863716491
19129,6.44773246406846,5.842252481206235,3,41,"12,251",165.0,36588.0,0.005,2012,Low confidence,6.448 ± 5.842,0.8094070089785992
19131,37.60974362022775,47.946728597313005,6,3,"8,889",72.0,35486.0,0.002,2012,Low confidence,37.61 ± 47.947,1.575300372914559
19135,3.9359376713269287,4.147930740371315,6,29,"6,655",60.0,13251.0,0.005,2012,Low confidence,3.936 ± 4.148,0.5950482124185754
19137,3.4713069141062016,3.5844600311966435,6,49,"8,787",42.0,17533.0,0.002,2012,Low confidence,3.471 ± 3.584,0.5404930133286088
19139,7.224947918250257,3.475630949436873,5,96,"34,388",5224.5,304267.5,0.017,2012,S>2,7.225 ± 3.476,0.8588347207852574
19141,16.952634081001523,17.654456286832477,6,11,"11,716",623.0,81389.0,0.008,2012,Low confidence,16.953 ± 17.654,1.2292371879647712
19143,19.12259284018713,,6,12,"5,183",31.0,10336.0,0.003,2012,Low confidence,19.123 ± nan,1.281546778099133
19145,3.867234051539428,3.910399946885128,6,21,"13,209",1386.0,51452.0,0.027,2012,Low confidence,3.867 ± 3.91,0.5874004571043713
19147,7.222210850461286,7.895810372729083,6,16,"7,704",115.5,22998.0,0.005,2012,Low confidence,7.222 ± 7.896,0.8586701633839582
19149,9.958099210755512,7.714821555348729,4,49,"20,287",584.5,141428.0,0.004,2012,S>2,9.958 ± 7.715,0.9981764487589859
19151,9.70940756783491,,6,49,"6,019",170.0,29925.0,0.006,2012,Low confidence,9.709 ± nan,0.9871927316722187
19153,4.76738272032863,0.414566211865649,3,1847,"343,798",972118.0,14842613.0,0.065,2012,S>2,4.767 ± 0.415,0.6782800180178632
19155,8.965114327494252,1.6454181390674951,3,359,"75,581",9238.5,670995.0,0.014,2012,S>5,8.965 ± 1.645,0.9525558322677823
19157,12.011545597662074,8.85508078557962,6,27,"15,617",1082.5,77002.5,0.014,2012,S>2,12.012 ± 8.855,1.0795988942761365
19159,23.724553799208955,21.23694041472324,6,5,"4,146",26.0,8266.0,0.003,2012,S>2,23.725 ± 21.237,1.375198053159872
19161,9.764666070390534,10.72942165533809,6,15,"8,537",171.5,59591.0,0.003,2012,Low confidence,9.765 ± 10.729,0.9896573959836837
19163,7.46975926635504,0.7580012718822166,3,895,"133,912",129528.0,1745240.0,0.074,2012,S>5,7.47 ± 0.758,0.8733066057005003
19165,83.76392041906064,105.30031410346264,6,2,"10,041",130.5,29992.5,0.004,2012,Low confidence,83.764 ± 105.3,1.9230569955155832
19167,6.621597270376603,6.97904356287748,6,31,"27,196",1078.0,189297.5,0.006,2012,Low confidence,6.622 ± 6.979,0.8209627631614598
19169,5.24693220419592,1.066213886454907,4,421,"73,699",13877.5,502019.0,0.028,2012,S>2,5.247 ± 1.066,0.7199054526996108
19171,12.595829694270227,14.0983413129025,6,12,"13,323",472.5,92788.5,0.005,2012,Low confidence,12.596 ± 14.098,1.1002267799941432
19175,20.090287024379347,21.249906185546617,6,9,"10,403",220.5,30990.0,0.007,2012,Low confidence,20.09 ± 21.25,1.3029861414378299
19177,23.409438371328186,29.032801984538867,6,4,"6,172",36.0,18481.5,0.002,2012,Low confidence,23.409 ± 29.033,1.3693909944245637
19179,9.847141994327576,10.429383790436647,5,13,"29,084",3000.0,171504.0,0.017,2012,Low confidence,9.847 ± 10.429,0.9933102004266654
19181,13.7354466428481,8.366447252865198,3,66,"38,296",864.0,152322.0,0.006,2012,S>5,13.735 ± 8.366,1.1378427861716145
19183,7.5464406004550915,4.580478032321746,4,66,"17,909",542.0,71094.0,0.008,2012,S>2,7.546 ± 4.58,0.8777421579760617
19185,18.50871058436035,22.947255798040462,6,4,"5,210",52.5,15577.5,0.003,2012,Low confidence,18.509 ± 22.947,1.267376164533426
19187,8.002905543530701,2.810010447522016,5,104,"31,068",6330.0,149010.0,0.042,2012,S>5,8.003 ± 2.81,0.9032476910454664
19189,15.64669432253261,,6,33,"8,913",402.0,35252.0,0.011,2012,Low confidence,15.647 ± nan,1.1944225981683496
19191,19.16152022880921,13.023928370692955,6,27,"17,948",552.0,71242.0,0.008,2012,S>5,19.162 ± 13.024,1.2824299619863653
19193,6.261540472201261,1.3186071062544324,4,367,"77,721",16468.0,605300.0,0.027,2012,S>2,6.262 ± 1.319,0.7966811920400432
19195,21.648472661401417,20.38681447465312,5,8,"6,335",64.5,18940.5,0.003,2012,S>1,21.648 ± 20.387,1.3354272615150733
19197,27.56626437088253,28.98484835232918,6,8,"10,778",255.0,53637.5,0.005,2012,Low confidence,27.566 ± 28.985,1.4403779168843711
20001,4.695001623067981,3.688708707436556,6,36,"10,745",1365.0,63108.0,0.022,2012,S>1,4.695 ± 3.689,0.6716357467383056
20003,8.30508694477632,9.279157531421276,6,12,"6,386",155.0,31775.0,0.005,2012,Low confidence,8.305 ± 9.279,0.9193441833784952
20005,4.576558494204325,3.4491996048395634,5,28,"13,640",2005.5,38916.0,0.052,2012,S>1,4.577 ± 3.449,0.6605390175661785
20007,15.635753898951014,19.910096249144523,6,3,"4,015",104.0,15958.0,0.007,2012,Low confidence,15.636 ± 19.91,1.1941188261776636
20009,4.6347199664886025,4.108150536317174,5,39,"22,267",2632.0,153237.0,0.017,2012,Low confidence,4.635 ± 4.108,0.6660234988510072
20011,4.210304095354674,3.895867019080988,6,22,"11,869",1165.5,34441.5,0.034,2012,Low confidence,4.21 ± 3.896,0.6243134645209484
20013,7.76485445120884,5.924475377192663,6,23,"7,200",744.0,42459.0,0.018,2012,S>1,7.765 ± 5.924,0.8901333194812835
20015,2.144413265081364,1.5827350888624674,3,120,"52,265",13643.5,665801.5,0.02,2012,Low confidence,2.144 ± 1.583,0.3313084850547707
20019,13.49234954262944,17.761553796594956,6,2,"2,822",114.0,11176.0,0.01,2012,Low confidence,13.492 ± 17.762,1.1300875838119133
20021,10.577052362814088,10.41287018212342,6,22,"16,306",798.0,113344.0,0.007,2012,Low confidence,10.577 ± 10.413,1.0243646543792748
20023,14.3634799407,18.89906533006489,6,2,"2,244",15.0,6717.0,0.002,2012,Low confidence,14.363 ± 18.899,1.1572596722147535
20025,14.818702969495089,20.30646528184832,6,1,"1,734",12.0,3456.0,0.003,2012,Low confidence,14.819 ± 20.306,1.1708101929927028
20027,12.4623148011881,14.628010207668234,6,7,"6,992",178.0,27790.0,0.006,2012,Low confidence,12.462 ± 14.628,1.0955987174445114
20029,13.190338304497974,7.476595533508681,6,23,"7,740",381.5,53798.5,0.007,2012,S>5,13.19 ± 7.477,1.120255934431317
20031,11.0564439739112,10.758354227551385,6,14,"7,007",285.0,41760.0,0.007,2012,Low confidence,11.056 ± 10.758,1.0436154695695967
20033,14.078286881874329,19.28904931099243,6,1,"1,560",7.5,4672.5,0.002,2012,Low confidence,14.078 ± 19.289,1.1485498108420507
20035,2.8755581122572456,1.493222909022598,5,124,"28,240",5922.0,191758.0,0.031,2012,S>1,2.876 ± 1.493,0.45872214869522354
20037,7.106387488017656,3.2269504363559416,5,94,"31,663",7968.0,371988.0,0.021,2012,S>2,7.106 ± 3.227,0.8516488844535911
20039,19.36130962773892,26.541899986698134,6,1,"2,482",24.0,4940.0,0.005,2012,Low confidence,19.361 ± 26.542,1.2869347302897252
20041,9.924778430772744,5.744008537327166,6,48,"15,928",1123.5,110376.0,0.01,2012,S>2,9.925 ± 5.744,0.9967208199825716
20043,5.37903955719148,4.482339129241477,4,20,"6,485",1302.0,37608.0,0.035,2012,Low confidence,5.379 ± 4.482,0.7307047380737789
20045,4.931989990501967,2.012755589495587,4,120,"88,264",24831.0,504753.0,0.049,2012,S>2,4.932 ± 2.013,0.6930221865217935
20047,10.946718577912923,14.40556126754096,6,2,"2,419",136.0,9540.0,0.014,2012,Low confidence,10.947 ± 14.406,1.039283953232705
20051,8.260519030596885,,5,281,"23,812",1605.0,141270.0,0.011,2012,Low confidence,8.261 ± nan,0.9170073360664347
20055,1.8075802879846383,0.9678790621732284,5,168,"26,862",4217.5,130092.5,0.032,2012,Low confidence,1.808 ± 0.968,0.257097596619013
20057,3.246269420700927,1.611230809951835,5,115,"25,567",4803.0,148599.0,0.032,2012,S>1,3.246 ± 1.611,0.5113845607977036
20059,10.256032921024255,8.505826651348423,5,26,"20,612",2376.0,162524.0,0.015,2012,S>1,10.256 ± 8.506,1.0109794062266364
20061,3.30881572639192,1.2337008069567623,5,94,"25,891",15873.0,61800.0,0.257,2012,S>2,3.309 ± 1.234,0.5196725812306948
20063,17.946665851618462,24.60058554028701,6,1,"2,281",34.5,6808.5,0.005,2012,Low confidence,17.947 ± 24.601,1.2539837767727655
20065,3.599534536843076,4.348536313653256,6,5,"2,149",170.0,4128.0,0.041,2012,Low confidence,3.6 ± 4.349,0.5562463448922571
20067,9.424102590603914,10.915470197808144,6,8,"5,875",89.0,11662.0,0.008,2012,Low confidence,9.424 ± 10.915,0.9742400051903379
20069,6.01346424659353,6.710123236812431,6,12,"4,660",128.0,18512.0,0.007,2012,Low confidence,6.013 ± 6.71,0.7791247331904136
20073,18.89533369879124,23.42761570760628,6,4,"5,320",52.5,15907.5,0.003,2012,Low confidence,18.895 ± 23.428,1.2763545661267535
20077,15.996231450646288,19.828307771262843,6,4,"4,765",90.0,18970.0,0.005,2012,Low confidence,15.996 ± 19.828,1.204017679345662
20079,15.93957207370534,5.389101428484215,3,79,"27,812",3780.0,218720.0,0.017,2012,S>5,15.94 ± 5.389,1.2024766578051942
20081,19.245497262448563,25.341926869552648,6,2,"3,246",30.0,9708.0,0.003,2012,Low confidence,19.245 ± 25.342,1.2843291368152547
20083,6.864174314198082,8.712097124156319,6,3,"1,587",37.0,3137.0,0.012,2012,Low confidence,6.864 ± 8.712,0.836588303793606
20085,13.473493043910343,,4,38,"9,883",536.0,78532.0,0.007,2012,Low confidence,13.473 ± nan,1.1294802024812358
20087,12.727497238661842,12.597863343902004,4,19,"15,449",970.0,153520.0,0.006,2012,Low confidence,12.727 ± 12.598,1.1047430114855255
20091,4.7123376292426045,0.7058528906154264,2,899,"429,660",567337.5,11033482.5,0.051,2012,S>2,4.712 ± 0.706,0.6732363991950003
20095,6.761957536462205,7.301014911109759,3,19,"6,461",56.0,25790.0,0.002,2012,Low confidence,6.762 ± 7.301,0.830072439168873
20097,4.447990579097314,5.123510177233122,6,8,"2,103",38.0,4168.0,0.009,2012,Low confidence,4.448 ± 5.124,0.648163858733537
20099,2.459792453587188,1.6268220980673018,5,61,"16,667",5407.5,111261.5,0.049,2012,Low confidence,2.46 ± 1.627,0.39089846480079143
20101,3.016418884148341,3.4189119014073928,6,9,"1,391",21.0,2761.0,0.008,2012,Low confidence,3.016 ± 3.419,0.47949165100484015
20103,2.1779883209461337,0.8677600705489951,2,128,"61,431",43918.0,386099.0,0.114,2012,S>1,2.178 ± 0.868,0.3380555466032974
20107,10.310173447105768,11.708557529953506,2,10,"7,837",322.0,54540.5,0.006,2012,Low confidence,10.31 ± 11.709,1.0132659714413559
20109,17.456225862983562,23.92823485420301,6,1,"2,276",27.0,4525.0,0.006,2012,Low confidence,17.456 ± 23.928,1.2419503525392273
20111,4.53074001985419,1.5951514489510796,5,154,"26,401",2958.0,102646.0,0.029,2012,S>2,4.531 ± 1.595,0.6561691424744683
20113,15.04843786372915,5.857912336676925,5,66,"23,936",2385.0,213039.0,0.011,2012,S>5,15.048 ± 5.858,1.1774914193734498
20115,19.83109135172277,24.612187998706904,6,4,"10,319",619.5,71617.0,0.009,2012,Low confidence,19.831 ± 24.612,1.2973466151124629
20117,22.69695989230115,27.550271218518454,6,5,"8,247",156.0,49329.0,0.003,2012,Low confidence,22.697 ± 27.55,1.355967690214404
20119,12.851898228255868,16.36033977700162,6,3,"3,528",97.5,10488.0,0.009,2012,Low confidence,12.852 ± 16.36,1.1089672777974784
20121,4.758196181801472,4.673620585708511,2,34,"26,281",1428.0,103698.0,0.014,2012,Low confidence,4.758 ± 4.674,0.6774423441571913
20123,10.482559653800465,12.004049103878025,6,9,"5,282",45.0,15802.5,0.003,2012,Low confidence,10.483 ± 12.004,1.0204673425511745
20125,6.039320755469219,2.153741330335885,5,102,"26,416",7945.0,124135.0,0.064,2012,S>2,6.039 ± 2.154,0.7809880961145267
20127,15.796209817161651,19.581741607082616,6,4,"4,918",79.5,14674.5,0.005,2012,Low confidence,15.796 ± 19.582,1.1985528937293795
20129,3.3327547778544817,3.677586897354845,6,13,"2,420",61.5,7198.5,0.009,2012,Low confidence,3.333 ± 3.678,0.5228033597023554
20131,23.498935191002843,,6,19,"8,154",180.0,32436.0,0.006,2012,Low confidence,23.499 ± nan,1.371048183499443
20133,6.500525088248379,6.471644123583041,6,22,"13,106",676.0,51748.0,0.013,2012,Low confidence,6.501 ± 6.472,0.8129484387533641
20135,11.809544559757732,15.02010716396262,6,3,"2,569",25.0,5113.0,0.005,2012,Low confidence,11.81 ± 15.02,1.0722331491801504
20137,6.134868835017505,7.604071455475407,6,4,"4,780",650.0,18470.0,0.035,2012,Low confidence,6.135 ± 7.604,0.7878052818410073
20139,26.80440169961104,31.97489449996505,4,6,"13,259",391.5,118944.0,0.003,2012,Low confidence,26.804 ± 31.975,1.4282061177930976
20141,11.331327992246557,13.720313270793207,6,5,"3,219",26.0,12850.0,0.002,2012,Low confidence,11.331 ± 13.72,1.0542808106495778
20143,11.406425020016645,13.830854951096953,5,5,"4,979",180.0,19736.0,0.009,2012,Low confidence,11.406 ± 13.831,1.057149549995795
20145,4.587869518937771,4.513931942095195,6,12,"5,803",910.5,16498.5,0.055,2012,Low confidence,4.588 ± 4.514,0.6616110578754525
20147,12.124906107488448,14.432754616846076,6,6,"4,559",52.5,13624.5,0.004,2012,Low confidence,12.125 ± 14.433,1.0836783842097617
20149,12.998507560257238,13.593147737786351,4,13,"17,112",1309.0,118475.0,0.011,2012,Low confidence,12.999 ± 13.593,1.1138934911104534
20151,3.51292320318543,1.927449200815612,6,72,"7,919",325.5,23433.0,0.014,2012,S>1,3.513 ± 1.927,0.545668655685178
20155,4.688850503463837,2.1351420343183167,5,115,"52,199",13712.0,403880.0,0.034,2012,S>2,4.689 ± 2.135,0.671066386171195
20157,27.479352056531443,37.68470518906239,6,1,"4,145",50.0,8240.0,0.006,2012,Low confidence,27.479 ± 37.685,1.4390064881549605
20159,12.22394499613367,15.166414533609698,6,4,"8,088",910.0,55706.0,0.016,2012,Low confidence,12.224 ± 15.166,1.0872113870489106
20161,5.422056858500193,1.2253255093489952,4,259,"61,384",17772.0,227766.0,0.078,2012,S>2,5.422 ± 1.225,0.734164067505516
20163,29.774320196011423,40.83293483639265,6,1,"4,321",64.5,12900.0,0.005,2012,Low confidence,29.774 ± 40.833,1.473841854504391
20165,22.15943582406275,30.38045164715594,6,1,"2,738",27.0,8187.0,0.003,2012,Low confidence,22.159 ± 30.38,1.3455586991242887
